"callsign","Counter","time","Latitude","Longitude","Altitude","HorizontalSpeed","Heading","Satellites","Temperature","BatteryVoltage","BatteryCurrent","gyro_x","gyro_y","gyro_z","accel_z","infrared","Temp.","timestamp"
"$CST","226.0","23:08:14","52.22657","0.09027","37.0","0.0","0.0","12.0","26.4","0.0","0.001","0.8438","-0.2656","0.875","10.3","2.0","19.4","1571612886.367"
"$CST","227.0","23:08:28","52.22655","0.09025","34.0","0.0","0.0","12.0","26.4","0.0","0.001","0.2188","-0.0703","0.4844","10.31","2.0","19.4","1571612906.632"
"$CST","229.0","23:08:55","52.22654","0.09023","30.0","0.0","0.0","12.0","26.4","0.0","0.001","0.9141","0.1641","0.5156","10.32","1.0","19.4","1571612937.092"
"$CST","230.0","23:09:02.22677","0.09023","26.0","0.0","0.0","12.0","26.4","0.0","0.001","0.6641","-0.2578","0.6797","10.33","0.0","19.4","1571612947.229"
"$CST","231.0","23:09:23","52.22655","0.09023","24.0","0.0","0.0","11.0","26.4","0.0","0.001","0.5547","-0.0938","0.8203","10.33","0.0","19.4","1571612957.386"
"$CST","232.0","23:09:37","52.22656","0.09022","20.0","0.0","0.0","12.0","26.4","0.0","0.001","0.75","-0.3984","1.0469","10.35","0.0","19.4","1571612977.624"
"$CST","233.0","23:09:51","52.22658","0.09021","16.0","0.0","0.0","12.0","26.4","0.0","0.001","0.8359","0.0938","0.9922","10.31","0.0","19.4","1571612987.743"
"$CST","234.0","23:10:04","52.22656","0.09022","19.0","0.0","0.0","12.0","26.4","0.0","0.001","0.625","-0.3516","0.7344","10.32","0.0","19.4","1571612997.866"
"$CST","235.0","23:10:18","52.22655","0.09022","22.0","0.0","0.0","12.0","26.4","0.0","0.001","0.4766","-0.1875","0.5703","10.32","1.0","19.4","1571613018.156"
"$CST","236.0","23:10:32","52.22653","0.09022","25.0","0.0","0.0","12.0","26.4","0.0","0.001","0.3984","-0.1016","0.6172","10.32","2.0","19.4","1571613028.292"
"$CST","237.0","23:10:46","52.22653","0.09024","25.0","0.0","0.0","12.0","26.4","0.0","0.001","0.8125","-0.2812","0.5781","10.33","2.0","19.4","1571613038.474"
"$CST","239.0","23:11:14","52.2265","0.09026","28.0","0.0","0.0","12.0","26.4","0.0","0.001","0.6484","-0.1719","0.6172","10.33","2.0","19.4","1571613068.889"
"$CST","241.0","23:11:42","52.22647","0.09026","30.0","0.0","0.0","12.0","26.4","0.0","0.001","0.7031","-0.3594","0.5234","10.32","0.0","19.4","1571613099.313"
"$CST","242.0","23:11:55","52.22647","0.09025","29.0","0.0","0.0","12.0","26.4","0.0","0.001","0.7734","-0.3125","0.7031","10.33","0.0","19.4","1571613109.463"
"$CST","243.0","23:12:09","52.22651","0.09024","27.0","0.0","0.0","12.0","26.4","0.0","0.001","0.7969","0.0","0.2188","10.31","0.0","19.4","1571613129.734"
"$CST","244.0","23:12:23","52.22655","0.09023","24.0","0.0","0.0","12.0","26.4","0.0","0.001","1.0625","-0.0703","0.5","10.32","0.0","19.4","1571613139.866"
"$CST","245.0","23:12:37","52.22659","0.09023","22.0","0.0","0.0","12.0","26.4","0.0","0.001","0.6016","-0.1953","0.5078","10.31","0.0","19.4","1571613150.021"
"$CST","246.0","23:12:51","52.22659","0.09022","20.0","0.0","0.0","12.0","26.4","0.0","0.001","0.6172","0.0","0.8281","10.33","2.0","19.4","1571613170.339"
"$CST","251.0","23:14:00","52.22651","0.09022","22.0","0.0","0.0","12.0","26.4","0.0","0.001","0.8516","0.1562","0.6875","10.31","0.0","19.4","1571613241.434"
"$CST","253.0","23:14:28","52.22651","0.09022","24.0","0.0","0.0","12.0","26.4","0.0","0.001","0.6094","0.1172","0.4219","10.31","0.0","19.4","1571613261.688"
"$CST","254.0","23:14:41","52.22651","0.09022","25.0","0.0","0.0","12.0","26.4","0.0","0.001","0.6719","0.2969","0.6016","10.3","0.0","19.4","1571613281.982"
"$CST","255.0","23:14:55","52.2265","0.09022","26.0","0.0","0.0","12.0","26.4","0.0","0.001","0.9609","-0.2188","0.9141","10.32","0.0","19.4","1571613292.132"
"$CST","256.0","23:15:09","52.2265","0.09023","27.0","0.0","0.0","12.0","26.4","0.0","0.001","0.5469","-0.3984","0.7266","10.32","2.0","19.4","1571613302.261"
"$CST","257.0","23:15:23","52.2265","0.09023","26.0","0.0","0.0","12.0","26.4","0.0","0.001","0.9688","0.0391","0.5547","10.31","2.0","19.5","1571613322.546"
"$CST","278.0","23:15:37","52.22651","0.09023","24.0","0.0","0.0","12.0","26.4","0.0","0.001","0.5","0.1641","0.4453","10.32","2.0","19.5","1571613332.673"
"$CST","259.0","23:15:51","52.22652","0.09022","22.0","0.0","0.0","12.0","26.4","0.0","0.001","0.75","-0.0781","0.5469","10.34","2.0","19.5","1571613342.801"
"$CST","260.0","23:16:04","52.22653","0.09022","21.0","0.0","0.0","12.0","26.4","0.0","0.001","0.7344","-0.2578","0.6094","10.32","2.0","19.4","1571613363.096"
"$CST","261.0","23:16:18","52.22674","0.09021","18.0","0.0","0.0","12.0","26.4","0.0","0.001","0.8516","0.0","0.5391","10.33","0.0","19.5","1571613373.232"
"$CST","262.0","23:16:32","52.22656","0.09021","15.0","0.0","0.0","12.0","26.4","0.0","0.001","0.4531","0.2812","0.6641","10.32","0.0","19.4","1571613393.535"
"$CST","264.0","23:17:00","52.22656","0.0902","16.0","0.0","0.0","12.0","26.4","0.0","0.001","0.9375","-0.0938","0.875","10.3","0.0","19.5","1571613413.788"
"$CST","265.0","23:17:13","52.22656","0.09021","15.0","0.0","0.0","12.0","26.4","0.0","0.001","0.0859","-0.0234","0.3438","10.32","0.0","19.5","1571613434.07"
"$CST","266.0","23:17:27","52.22656","0.09022","12.0","0.0","0.0","12.0","26.4","0.0","0.001","0.75","-0.2344","0.8047","10.32","1.0","19.5","1571613444.208"
"$CST","267.0","23:17:41","52.22655","0.09023","11.0","0.0","0.0","12.0","26.4","0.0","0.001","0.2969","-0.3828","0.4766","10.3","2.0","19.5","1571613454.365"
"$CST","269.0","23:18:09","52.22652","0.09022","10.0","0.0","0.0","12.0","26.4","0.0","0.001","0.4922","-0.1719","0.7734","10.33","2.0","19.5","1571613484.77"
"$CST","270.0","23:18:23","52.22654","0.0902","11.0","0.0","0.0","12.0","26.4","0.0","0.001","0.3438","-0.4297","0.5547","10.33","2.0","19.5","1571613494.931"
"$CST","272.0","23:18:50","52.22655","0.09018","9.0","0.0","0.0","12.0","26.4","0.0","0.001","0.8125","-0.1406","0.5469","10.32","0.0","19.5","1571613525.383"
"$CST","273.0","23:19:04","52.22655","0.09018","11.0","0.0","0.0","12.0","26.4","0.0","0.001","0.7031","0.0938","0.7188","10.32","0.0","19.5","1571613545.66"
"$CST","275.0","23:19:32","52.22659","0.09018","13.0","0.0","0.0","12.0","26.4","0.0","0.001","0.9609","0.2109","0.3438","10.32","0.0","19.5","1571613565.953"
"$CST","276.0","23:19:46","52.2266","0.09018","12.0","0.0","0.0","12.0","26.4","0.0","0.001","0.9609","-0.0547","0.7344","10.31","0.0","19.5","1571613586.233"
"$CST","278.0","23:20:13","52.2266","0.09016","11.0","0.0","0.0","12.0","26.4","0.0","0.001","0.5078","0.0703","0.6406","10.33","2.0","19.5","1571613606.555"
"$CST","280.0","23:20:41","52.22655","0.0902","20.0","0.0","0.0","12.0","26.4","0.0","0.001","0.6719","0.2109","0.7656","10.33","2.0","19.5","1571613636.977"
"$CST","281.0","23:20:55","52.22653","0.09021","24.0","0.0","0.0","12.0","26.4","0.0","0.001","0.6328","0.0938","0.7344","10.3","2.0","19.5","1571613647.143"
"$CST","282.0","23:21:09","52.22652","0.09023","27.0","0.0","0.0","12.0","26.4","0.0","0.001","0.6953","-0.2109","0.5781","10.32","0.0","19.5","1571613667.45"
"$CST","283.0","23:21:23","52.22653","0.09023","23.0","0.0","0.0","12.0","26.4","0.0","0.001","0.5","0.1094","0.5781","10.3","0.0","19.5","1571613677.59"
"$CST","284.0","23:21:36","52.22653","0.09023","23.0","0.0","0.0","12.0","26.4","0.0","0.001","0.6562","-0.0078","0.7109","10.32","0.0","19.5","1571613697.882"
"$CST","285.0","23:21:50","52.22652","0.09024","25.0","0.0","0.0","12.0","26.4","0.0","0.001","0.1562","0.0469","0.6484","10.33","0.0","19.5","1571613708.033"
"$CST","286.0","23:22:04","52.22652","0.09023","24.0","0.0","0.0","12.0","26.4","0.0","0.001","0.6016","-0.0469","0.5469","10.29","0.0","19.5","1571613718.184"
"$CST","287.0","23:22:18","52.22652","0.09023","22.0","0.0","0.0","12.0","26.4","0.0","0.001","0.6719","0.1406","0.6953","10.35","2.0","19.5","1571613738.486"
"$CST","288.0","23:22:32","52.22652","0.09024","23.0","0.0","0.0","12.0","26.4","0.0","0.001","0.9297","0.2109","0.7109","10.3","2.0","19.5","1571613748.607"
"$CST","289.0","23:22:46","52.22651","0.09023","24.0","0.0","0.0","12.0","26.4","0.0","0.001","0.6797","-0.2812","0.4609","10.32","2.0","19.5","1571613758.732"
"$CST","290.0","23:22:59","52.22651","0.09024","25.0","0.0","0.0","12.0","26.4","0.0","0.001","0.3984","-0.0312","0.6094","10.33","2.0","19.5","1571613779.05"
"$CST","292.0","23:23:27","52.22652","0.09023","22.0","0.0","0.0","12.0","26.4","0.0","0.001","0.7109","0.375","0.4375","10.33","0.0","19.5","1571613799.321"
"$CST","293.0","23:23:41","52.22653","0.09024","21.0","0.0","0.0","12.0","26.4","0.0","0.001","0.9688","0.2734","0.8359","10.34","0.0","19.5","1571613819.568"
"$CST","294.0","23:23:55","52.22654","0.09023","19.0","0.0","0.0","12.0","26.4","0.0","0.001","0.8125","0.0938","0.6641","10.31","0.0","19.5","1571613829.682"
"$CST","296.0","23:24:22","52.22655","0.09025","19.0","0.0","0.0","12.0","26.4","0.0","0.001","0.625","-0.1406","0.6797","10.31","0.0","19.5","1571613860.114"
"$CST","299.0","23:25:04","52.22656","0.09026","16.0","0.0","0.0","12.0","26.4","0.0","0.001","0.6172","0.0","0.7188","10.28","2.0","19.5","1571613900.682"
"$CST","300.0","23:25:17","52.22655","0.09025","15.0","0.0","0.0","12.0","26.4","0.0","0.001","0.7031","0.0391","0.7891","10.33","2.0","19.5","1571613910.845"
"$CST","302.0","23:25:45","52.22655","0.09023","17.0","0.0","0.0","12.0","26.4","0.0","0.001","0.6719","0.0156","0.8516","10.33","1.0","19.5","1571613941.323"
"$CST","303.0","23:25:59","52.22655","0.09023","17.0","0.0","0.0","12.0","26.4","0.0","0.001","0.875","0.1797","1.0156","10.32","0.0","19.5","1571613951.482"
"$CST","305.0","23:26:27","52.22655","0.09023","14.0","0.0","0.0","12.0","26.4","0.0","0.001","1.2578","0.0469","0.5078","10.31","0.0","19.5","1571613981.907"
"$CST","306.0","23:26:40","52.22654","0.09022","13.0","0.0","0.0","12.0","26.4","0.0","0.001","0.7031","-0.2812","0.6094","10.32","0.0","19.4","1571614002.176"
"$CST","307.0","23:26:54","52.22653","0.09022","13.0","0.0","0.0","12.0","26.4","0.0","0.001","0.9375","-0.1484","1.0703","10.33","2.0","19.4","1571614012.345"
"$CST","308.0","23:27:08","52.22653","0.09023","14.0","0.0","0.0","12.0","26.4","0.0","0.001","0.8438","-0.0703","0.5078","10.31","2.0","19.4","1571614022.501"
"$CST","309.0","23:27:22","52.22654","0.09024","16.0","0.0","0.0","12.0","26.4","0.0","0.001","0.5156","-0.1875","0.7031","10.32","2.0","19.4","1571614042.742"
"$CST","312.0","23:28:04","52.22654","0.09023","16.0","0.0","0.0","12.0","26.4","0.0","0.001","0.3984","-0.1406","0.5781","10.3","0.0","19.4","1571614083.392"
"$CST","313.0","23:28:18","52.22654","0.09022","16.0","0.0","0.0","12.0","26.4","0.0","0.001","0.7188","-0.0547","0.5469","10.31","0.0","19.4","1571614093.529"
"$CST","314.0","23:28:31","52.22655","0.09021","15.0","0.0","0.0","12.0","26.4","0.0","0.001","0.0156","-0.1406","0.6094","10.32","0.0","19.4","1571614103.646"
"$CST","315.0","23:28:45","52.22654","0.09021","17.0","0.0","0.0","12.0","26.3","0.0","0.001","0.9609","0.2109","0.5547","10.32","0.0","19.4","1571614123.92"
"$CST","316.0","23:28:59","52.22652","0.09021","18.0","0.0","0.0","12.0","26.3","0.0","0.001","0.8203","-0.0078","0.6953","10.35","0.0","19.5","1571614134.063"
"$CST","317.0","23:29:13","52.2265","0.0902","20.0","0.0","0.0","12.0","26.4","0.0","0.001","0.6797","-0.0938","0.5469","10.32","1.0","19.4","1571614154.378"
"$CST","318.0","23:29:27","52.2265","0.09022","18.0","0.0","0.0","12.0","26.4","0.0","0.001","0.6094","0.2266","0.8047","10.32","2.0","19.4","1571614164.535"
"$CST","320.0","23:29:55","52.22649","0.09018","15.0","0.0","0.0","12.0","26.4","0.0","0.001","0.6641","-0.2656","0.75","10.31","2.0","19.5","1571614194.973"
"$CST","322.0","23:30:22","52.2265","0.09021","15.0","0.0","0.0","12.0","26.4","0.0","0.001","0.7812","0.3047","0.6016","10.33","2.0","19.5","1571614215.253"
"$CST","323.0","23:30:36","52.22649","0.09022","15.0","0.0","0.0","12.0","26.4","0.0","0.001","0.5469","-0.3984","0.6797","10.33","0.0","19.5","1571614235.547"
"$CST","325.0","23:31:04","52.22649","0.09021","18.0","0.0","0.0","12.0","26.3","0.0","0.001","0.75","-0.1953","0.6641","10.33","0.0","19.5","1571614255.808"
"$CST","326.0","23:31:17","52.2265","0.09021","19.0","0.0","0.0","12.0","26.4","0.0","0.001","0.5938","0.0938","0.4922","10.32","0.0","19.5","1571614276.102"
"$CST","327.0","23:31:31","52.2265","0.09021","21.0","0.0","0.0","12.0","26.4","0.0","0.001","0.8828","-0.2812","0.5469","10.34","0.0","19.5","1571614286.252"
"$CST","330.0","23:32:13","52.22652","0.09022","23.0","0.0","0.0","12.0","26.3","0.0","0.001","0.5781","0.0156","0.3906","10.31","2.0","19.5","1571614326.813"
"$CST","331.0","23:32:27","52.22652","0.09022","23.0","0.0","0.0","12.0","26.3","0.0","0.001","0.6797","-0.0938","0.7578","10.31","2.0","19.5","1571614347.1"
"$CST","332.0","23:32:41","52.22652","0.09023","23.0","0.0","0.0","12.0","26.4","0.0","0.001","0.8516","0.0","0.7188","10.31","2.0","19.5","1571614357.239"
"$CST","333.0","23:32:54","72.22652","0.09022","22.0","0.0","0.0","12.0","26.4","0.0","0.001","0.5","-0.2422","0.5078","10.32","0.0","19.5","1571614367.419"
"$CST","334.0","23:33:08","52.22651","0.09022","22.0","0.0","0.0","12.0","26.4","0.0","0.001","0.9375","-0.0938","0.7734","10.31","0.0","19.5","1571614387.725"
"$CST","335.0","23:33:22","52.22651","0.09023","22.0","0.0","0.0","12.0","26.4","0.0","0.001","0.4922","-0.2812","0.6562","10.31","0.0","19.5","1571614397.88"
"$CST","337.0","23:33:50","52.22652","0.09024","19.0","0.0","0.0","12.0","26.4","0.0","0.001","1.0234","0.0703","0.7422","10.33","0.0","19.4","1571614428.3"
"$CST","340.0","23:34:31","52.22654","0.09026","22.0","0.0","0.0","12.0","26.4","0.0","0.001","0.6875","0.0469","0.5391","10.31","2.0","19.4","1571614468.808"
"$CST","341.0","23:34:45","52.22653","0.09026","22.0","0.0","0.0","12.0","26.4","0.0","0.001","0.375","0.1641","0.375","10.32","2.0","19.4","1571614478.94"
"$CST","342.0","23:34:58","52.22653","0.09024","21.0","0.0","0.0","12.0","26.4","0.0","0.001","0.7812","0.0391","0.4922","10.32","2.0","19.4","1571614499.271"
"$CST","343.0","23:35:13","52.22653","0.09024","24.0","0.0","0.0","12.0","26.4","0.0","0.001","0.9453","0.2734","0.9609","10.32","0.0","19.5","1571614509.424"
"$CST","344.0","23:35:26","52.22654","0.09023","24.0","0.0","0.0","12.0","26.4","0.0","0.001","0.5469","-0.1953","0.5078","10.33","0.0","19.5","1571614519.562"
"$CST","345.0","23:35:40","52.22654","0.09023","25.0","0.0","0.0","12.0","26.4","0.0","0.001","0.7031","-0.2578","0.4844","10.34","0.0","19.5","1571614539.831"
"$CST","346.0","23:35:54","52.22653","0.09023","27.0","0.0","0.0","12.0","26.4","0.0","0.001","0.5703","-0.3125","0.6562","10.33","0.0","19.5","1571614549.99"
"$CST","348.0","23:36:22","52.22654","0.09023","26.0","0.0","0.0","12.0","26.4","0.0","0.001","0.6875","0.0469","0.8516","10.34","1.0","19.4","1571614580.438"
"$CST","349.0","23:36:36","52.22654","0.09022","22.0","0.0","0.0","12.0","26.4","0.0","0.001","0.7031","-0.1406","0.5469","10.33","2.0","19.5","1571614590.613"
"$CST","350.0","23:36:49","52.22654","0.09021","21.0","0.0","0.0","12.0","26.4","0.0","0.001","0.4922","-0.1875","0.6172","10.34","2.0","19.5","1571614610.872"
"$CST","351.0","23:37:03","52.22654","0.0902","20.0","0.0","0.0","12.0","26.3","0.0","0.001","0.4375","-0.0312","0.6641","10.31","2.0","19.5","1571614621.035"
"$CST","352.0","23:37:17","52.22654","0.09019","19.0","0.0","0.0","12.0","26.3","0.0","0.001","1.1094","0.1562","0.6641","10.34","2.0","19.5","1571614631.181"
"$CST","353.0","23:37:31","52.22654","0.09019","20.0","0.0","0.0","12.0","26.4","0.0","0.001","0.5156","-0.0469","0.4141","10.31","0.0","19.5","1571614651.464"
"$CST","354.0","23:37:45","52.22653","0.0902","22.0","0.0","0.0","12.0","26.4","0.0","0.001","0.7031","-0.0547","0.8281","10.32","0.0","19.4","1571614661.621"
"$CST","356.0","23:38:13","52.22652","0.09021","24.0","0.0","0.0","12.0","26.4","0.0","0.001","0.375","0.1094","0.6484","10.3","0.0","19.5","1571614692.091"
"$CST","357.0","23:38:26","52.22652","0.0902","25.0","0.0","0.0","12.0","26.3","0.0","0.001","0.9453","0.0859","0.7344","10.33","0.0","19.4","1571614702.222"
"$CST","358.0","23:38:40","52.22652","0.0902","25.0","0.0","0.0","12.0","26.3","0.0","0.001","0.6562","0.3047","0.5547","10.32","0.0","19.5","1571614712.387"
"$CST","359.0","23:38:54","52.22652","0.0902","24.0","0.0","0.0","11.0","26.3","0.0","0.001","0.7344","-0.0781","0.7812","10.31","2.0","19.5","1571614732.651"
"$CST","360.0","23:39:08","52.22652","0.0902","23.0","0.0","0.0","12.0","26.3","0.0","0.001","0.7031","0.2266","0.7344","10.3","2.0","19.5","1571614742.789"
"$CST","361.0","23:39:22","52.22652","0.0902","22.0","0.0","0.0","12.0","26.4","0.0","0.001","0.6328","0.0156","0.6719","10.3","2.0","19.5","1571614763.083"
"$CST","363.0","23:39:49","52.22651","0.0902","21.0","0.0","0.0","12.0","26.3","0.0","0.001","0.8672","-0.1641","0.6562","10.33","2.0","19.5","1571614783.357"
"$CST","364.0","23:40:03","52.22651","0.0902","20.0","0.0","0.0","12.0","26.4","0.0","0.001","0.7109","0.0938","0.625","10.33","0.0","19.4","1571614803.641"
"$CST","365.0","23:40:17","52.22648","0.09019","19.0","0.0","0.0","12.0","26.3","0.0","0.001","0.4844","0.0234","0.9844","10.34","0.0","19.4","1571614813.767"
"$CST","366.0","23:40:31","52.22649","0.0902","19.0","0.0","0.0","12.0","26.3","0.0","0.001","0.6328","0.0625","0.8594","10.29","0.0","19.5","1571614823.959"
"$CST","367.0","23:40:45","52.2265","0.09019","18.0","0.0","0.0","12.0","26.3","0.0","0.001","0.8047","-0.2422","0.6562","10.31","0.0","19.5","1571614844.259"
"$CST","368.0","23:40:58","52.22651","0.09019","18.0","0.0","0.0","12.0","26.3","0.0","0.001","0.2344","-0.2812","0.5469","10.33","1.0","19.5","1571614854.396"
"$CST","369.0","23:41:12","72.22671","0.09019","20.0","0.0","0.0","12.0","26.3","0.0","0.001","0.3828","-0.0469","0.6797","10.3","2.0","19.4","1571614864.516"
"$CST","370.0","23:41:26","52.22651","0.09019","21.0","0.0","0.0","12.0","26.3","0.0","0.001","0.9375","-0.0469","0.8438","10.31","2.0","19.5","1571614884.773"
"$CST","371.0","23:41:40","52.22651","0.09019","20.0","0.0","0.0","12.0","26.3","0.0","0.001","1.0703","-0.2656","0.4141","10.33","2.0","19.5","1571614894.912"
"$CST","372.0","23:41:54","52.22651","0.09019","21.0","0.0","0.0","12.0","26.3","0.0","0.001","1.0156","-0.2188","0.8906","10.33","2.0","19.5","1571614915.196"
"$CST","376.0","23:42:50","52.22648","0.09019","24.0","0.0","0.0","12.0","26.4","0.0","0.001","0.7578","-0.1641","0.7734","10.31","0.0","19.4","1571614965.867"
"$CST","377.0","23:43:03","52.22647","0.0902","25.0","0.0","0.0","12.0","26.4","0.0","0.001","0.625","-0.375","0.7734","10.31","0.0","19.4","1571614976.027"
"$CST","378.0","23:43:17","52.22647","0.09021","24.0","0.0","0.0","12.0","26.3","0.0","0.001","0.4688","-0.0078","0.6016","10.33","0.0","19.4","1571614996.357"
"$CST","379.0","23:43:33","52.22647","0.09021","26.0","0.0","0.0","12.0","26.3","0.0","0.001","0.9297","0.0938","1.0156","10.32","1.0","19.5","1571615006.501"
"$CST","380.0","23:43:47","52.22647","0.09022","25.0","0.0","0.0","12.0","26.3","0.0","0.001","0.7422","-0.0078","0.6406","10.32","2.0","19.4","1571615026.754"
"$CST","381.0","23:44:01","52.22647","0.09022","24.0","0.0","0.0","12.0","26.3","0.0","0.001","0.3672","-0.1719","0.6562","10.33","2.0","19.4","1571615036.916"
"$CST","382.0","23:44:15","52.22647","0.09022","21.0","0.0","0.0","12.0","26.3","0.0","0.001","0.9219","-0.1875","0.8203","10.3","2.0","19.4","1571615047.075"
"$CST","383.0","23:44:28","72.2267","0.09021","19.0","0.0","0.0","12.0","26.3","0.0","0.001","0.9688","0.0391","0.5391","10.31","2.0","19.4","1571615067.364"
"$CST","386.0","23:45:10","52.22655","0.09019","16.0","0.0","0.0","12.0","26.3","0.0","0.001","0.6484","-0.1641","0.5234","10.32","0.0","19.4","1571615107.967"
"$CST","388.0","23:45:38","52.22654","0.09018","14.0","0.0","0.0","12.0","26.3","0.0","0.001","0.7969","0.0469","0.4219","10.33","0.0","19.4","1571615138.412"
"$CST","390.0","23:46:05","52.22652","0.0902","17.0","0.0","0.0","12.0","26.3","0.0","0.001","0.7969","0.0859","0.8594","10.3","2.0","19.4","1571615158.734"
"$CST","391.0","23:46:19","52.22651","0.09021","18.0","0.0","0.0","12.0","26.3","0.0","0.001","0.9609","-0.0781","0.9062","10.33","2.0","19.4","1571615179.026"
"$CST","392.0","23:46:33","52.22652","0.09021","19.0","0.0","0.0","12.0","26.4","0.0","0.001","0.7031","0.3281","0.8516","10.31","2.0","19.4","1571615189.187"
"$CST","393.0","23:46:47","52.22651","0.09023","20.0","0.0","0.0","12.0","26.4","0.0","0.001","0.8438","-0.3828","0.75","10.34","2.0","19.4","1571615199.344"
"$CST","394.0","23:47:01","52.2265","0.09023","20.0","0.0","0.0","12.0","26.3","0.0","0.001","0.6172","0.2031","0.7891","10.31","0.0","19.4","1571615219.636"
"$CST","395.0","23:47:14","52.22651","0.09023","19.0","0.0","0.0","12.0","26.4","0.0","0.001","0.7891","-0.0312","0.7031","10.31","0.0","19.4","1571615229.771"
"$CST","396.0","23:47:28","52.22652","0.09023","21.0","0.0","0.0","12.0","26.4","0.0","0.001","0.3125","-0.1016","0.7109","10.31","0.0","19.4","1571615250.063"
"$CST","397.0","23:47:42","52.22653","0.09023","22.0","0.0","0.0","12.0","26.3","0.0","0.001","0.6016","-0.2188","0.7266","10.32","0.0","19.4","1571615260.191"
"$CST","398.0","23:47:56","52.22652","0.09021","25.0","0.0","0.0","11.0","26.4","0.0","0.001","0.2031","-0.0938","0.6328","10.32","0.0","19.4","1571615270.347"
"$CST","400.0","23:48:24","52.22652","0.09019","25.0","0.0","0.0","12.0","26.4","0.0","0.001","1.1328","0.0234","0.6875","10.31","2.0","19.4","1571615300.76"
"$CST","402.0","23:48:52","52.22652","0.09017","27.0","0.0","0.0","12.0","26.4","0.0","0.001","0.8594","-0.3125","0.6562","10.32","2.0","19.4","1571615331.177"
"$CST","403.0","23:49:05","52.22653","0.09018","26.0","0.0","0.0","12.0","26.4","0.0","0.001","0.9375","-0.2344","0.5938","10.32","2.0","19.4","1571615341.35"
"$CST","404.0","23:49:19","52.22653","0.09019","27.0","0.0","0.0","12.0","26.4","0.0","0.001","0.5703","-0.1875","0.6406","10.33","1.0","19.4","1571615351.495"
"$CST","406.0","23:49:47","52.22653","0.09019","29.0","0.0","0.0","12.0","26.4","0.0","0.001","0.4531","0.0","1.1328","10.34","0.0","19.4","1571615381.867"
"$CST","407.0","23:50:01","52.22654","0.09019","28.0","0.0","0.0","12.0","26.4","0.0","0.001","1.0859","-0.2656","0.7344","10.31","0.0","19.4","1571615402.153"
"$CST","408.0","23:50:15","52.22653","0.09019","27.0","0.0","0.0","12.0","26.4","0.0","0.001","0.3984","-0.2578","0.7734","10.31","0.0","19.4","1571615412.28"
"$CST","409.0","23:50:28","52.22653","0.09019","26.0","0.0","0.0","12.0","26.4","0.0","0.001","0.6016","-0.125","0.6562","10.31","0.0","19.4","1571615422.427"
"$CST","410.0","23:50:42","52.22653","0.09019","24.0","0.0","0.0","12.0","26.4","0.0","0.001","0.4688","0.1172","0.6875","10.31","2.0","19.4","1571615442.693"
"$CST","411.0","23:50:56","52.22652","0.09019","23.0","0.0","0.0","12.0","26.4","0.0","0.001","0.7578","0.1406","0.7812","10.31","2.0","19.4","1571615452.832"
"$CST","413.0","23:51:24","52.22652","0.09019","22.0","0.0","0.0","12.0","26.4","0.0","0.001","0.5781","0.2266","0.6484","10.32","2.0","19.4","1571615483.322"
"$CST","414.0","23:51:38","52.22653","0.09018","20.0","0.0","0.0","12.0","26.4","0.0","0.001","0.4141","0.1328","0.8047","10.31","2.0","19.4","1571615493.48"
"$CST","415.0","23:51:51","52.22652","0.09018","20.0","0.0","0.0","12.0","26.4","0.0","0.001","0.7578","0.0391","0.8516","10.31","0.0","19.4","1571615503.614"
"$CST","417.0","23:52:19","52.22653","0.09018","19.0","0.0","0.0","12.0","26.4","0.0","0.001","0.6719","0.2031","0.6172","10.3","0.0","19.4","1571615534.038"
"$CST","418.0","23:52:33","52.22653","0.09018","20.0","0.0","0.0","12.0","26.4","0.0","0.001","0.7812","0.0625","0.4688","10.31","0.0","19.4","1571615554.344"
"$CST","419.0","23:52:47","52.22653","0.09018","20.0","0.0","0.0","12.0","26.4","0.0","0.001","0.9297","0.0","0.7891","10.32","1.0","19.4","1571615564.496"
"$CST","420.0","23:53:00","52.22653","0.09019","19.0","0.0","0.0","12.0","26.4","0.0","0.001","0.9922","-0.2891","0.7344","10.32","2.0","19.4","1571615574.619"
"$CST","421.0","23:53:14","52.22652","0.09019","20.0","0.0","0.0","12.0","26.3","0.0","0.001","0.6797","-0.0703","0.7109","10.33","2.0","19.4","1571615594.88"
"$CST","422.0","23:53:28","52.22652","0.0902","21.0","0.0","0.0","11.0","26.3","0.0","0.001","0.8594","-0.2656","0.7266","10.32","2.0","19.4","1571615605.028"
"$CST","424.0","23:53:56","52.22651","0.09021","24.0","0.0","0.0","12.0","26.3","0.0","0.001","0.5391","0.0703","0.5312","10.32","1.0","19.4","1571615635.492"
"$CST","425.0","23:54:10","52.22651","0.09022","25.0","0.0","0.0","12.0","26.3","0.0","0.001","0.4922","-0.0781","0.4609","10.3","0.0","19.4","1571615645.629"
"$CST","426.0","23:54:23","52.2265","0.09022","27.0","0.0","0.0","12.0","26.3","0.0","0.001","0.8594","-0.2344","1.0234","10.3","0.0","19.4","1571615655.752"
"$CST","427.0","23:74:37","72.22671","0.09022","26.0","0.0","0.0","12.0","26.3","0.0","0.001","0.7578","-0.2812","0.75","10.32","0.0","19.4","1571615676.049"
"$CST","428.0","23:54:51","52.22652","0.09022","21.0","0.0","0.0","12.0","26.3","0.0","0.001","0.6797","-0.1484","0.6562","10.31","0.0","19.4","1571615686.193"
